#{"t_start": 1722677852.5944464, "env_id": "None"}
r,l,t
-997.756918,48,27.183823
-626.893386,48,27.227411
-1413.36967,48,27.269629
-7633.435594,64,27.55975
-922.813129,48,27.603972
-1186.591718,48,27.646412
-5634.324004,48,27.688445
-1223.58884,48,27.731755
-1111.505454,48,27.774085
-1338.462336,48,27.817348
-1025.451955,48,27.860107
-1553.74428,48,27.905506
-1573.909371,48,27.94875
-817.157562,48,27.991609
-1282.497591,48,28.035531
-1539.365741,48,28.078346
-968.135193,48,28.121981
-1016.812595,48,28.164446
-542.295172,48,28.207679
-1147.234659,48,28.250128
-1298.175558,48,28.292725
-1360.40715,48,28.336452
-1729.499965,48,28.378613
-1547.571353,48,28.422367
-1175.921518,48,28.464786
-1337.638235,48,28.508371
-825.041959,48,28.551757
-865.603759,48,28.594386
-601.718247,48,28.639033
-1209.049362,48,28.68136
-1913.392644,48,28.724288
-866.882747,48,28.766774
-1005.72149,48,28.810025
-1484.182392,48,28.852253
-1517.871465,48,28.894457
-1280.828563,48,28.937835
-1339.767055,48,28.980187
-1194.719017,48,29.023492
-1676.122998,48,29.065826
-887.680734,48,29.108133
-1098.706085,48,29.151839
-789.37218,48,29.193923
-1091.350006,48,29.237524
-1154.813314,48,29.279835
-894.242624,48,29.324943
-1298.96474,48,29.367246
-1319.101511,48,29.409555
-887.853451,48,29.453085
-1412.375558,48,29.495479
-1898.380998,48,29.539446
-1217.651612,48,29.582442
-889.63054,48,29.625677
-1662.335653,48,29.668206
-1065.947442,48,29.710469
-1433.870557,48,29.754159
-901.972099,48,29.796501
-1223.579034,48,29.839728
-964.833046,48,29.882108
-1371.700824,48,29.925688
-1311.181542,48,29.969149
-1314.633769,48,30.011694
-917.387607,48,30.056807
-1298.00658,48,30.099126
-1262.421871,48,30.14278
-927.179031,48,30.18515
-1066.753614,48,30.228683
-900.385353,48,30.271105
-1120.961413,48,30.313607
-1774.378216,48,30.356903
-1788.177031,48,30.399212
-1059.44843,48,30.442725
-915.390683,48,30.485273
-1467.087815,48,30.527611
-1544.655699,48,30.572281
-1518.694707,48,30.614454
-1446.383924,48,30.657834
-1039.871631,48,30.700006
-1214.301906,48,30.743281
-1748.349643,48,30.787254
-1788.985949,48,30.829596
-997.7369,48,30.873165
-1715.914484,48,30.915312
-1424.649474,48,30.958935
-993.823811,48,31.001118
-2655.26288,48,31.044394
-831.185097,48,31.086642
-1327.803623,48,31.128711
-1293.793746,48,31.172355
-1679.457809,48,31.214619
-1059.423708,48,31.258325
-1652.506705,48,31.300563
-1637.808632,48,31.343453
-828.338557,48,31.386088
-1261.217312,48,31.428069
-2346.623032,48,31.473144
-1048.470293,48,31.515578
-1031.037408,48,31.559256
-933.210665,48,31.601591
-1342.315143,48,31.644964
-808.976711,48,31.687336
-5638.045887,48,31.729557
-1616.846434,48,31.77307
-1532.055143,48,31.815403
-1752.627623,48,31.858531
-1119.125062,48,31.901082
-1028.699824,48,31.943276
-975.127011,48,31.986751
-754.801319,48,32.028816
-1167.165863,48,32.072235
-1145.994018,48,32.114294
-745.880015,48,32.157656
-1808.438566,48,32.201821
-755.625767,48,32.244378
-1054.977457,48,32.287733
-737.048622,48,32.329801
-710.163583,48,32.372998
-751.324429,48,32.415567
-1296.153917,48,32.458685
-1244.645478,48,32.500787
-1339.018444,48,32.543396
-961.249149,48,32.587692
-885.334974,48,32.630106
-997.776279,48,32.673434
-1395.507558,48,32.715592
-1879.587968,48,32.758866
-1757.419637,48,32.801289
-1036.721943,48,32.843408
-1300.053208,48,32.886713
-865.412422,48,32.930818
-932.297094,48,32.973767
-864.183279,48,33.016058
-1089.869913,48,33.059177
-948.64923,48,33.101451
-1136.028598,48,33.143806
-754.75909,48,33.187797
-1032.664787,48,33.230306
-1228.99969,48,33.274014
-1252.325078,48,33.316509
-821.600087,48,33.359993
-1313.424553,48,33.402257
-1387.65928,48,33.444494
-1154.785711,48,33.487919
-1233.35612,48,33.530371
-1250.64157,48,33.574488
-1219.689133,48,33.618619
-1181.950767,48,33.661163
-977.825844,48,33.704722
-1007.228201,48,33.747096
-1101.991918,48,33.790213
-657.778239,48,33.832537
-1043.893519,48,33.875775
-796.547058,48,33.918403
-919.607457,48,33.96081
-1310.168037,48,34.004179
-940.331985,48,34.04651
-1299.408731,48,34.089411
-1637.914257,48,34.131557
-1081.517543,48,34.174495
-1563.060127,48,34.216392
-423.644444,48,34.258605
-1010.965213,48,34.301852
-916.523393,48,34.346261
-940.617953,48,34.389922
-897.653836,48,34.432347
-1060.850473,48,34.475722
-1350.725451,48,34.518104
-1208.722911,48,34.561207
-735.810861,48,34.60464
-1765.436324,48,34.647035
-1926.262023,48,34.690892
-1020.478512,48,34.733329
-1380.385721,48,34.776565
-1278.599091,48,34.819136
-1081.070755,48,34.861493
-1594.709605,48,34.905156
-843.890055,48,34.947471
-1630.21637,48,34.990938
-1331.126534,48,35.033242
-1119.249148,48,35.078433
-1226.913603,48,35.120879
-1595.193739,48,35.163473
-1066.47777,48,35.207573
-1196.582225,48,35.249913
-868.469905,48,35.293459
-1224.084184,48,35.335842
-1278.392219,48,35.378308
-1229.906663,48,35.421916
-1708.601544,48,35.464089
-1160.486338,48,35.507955
-1068.267234,48,35.550933
-1046.979623,48,35.595014
-1493.842106,48,35.637357
-795.445778,48,35.6793
-1072.80101,48,35.722433
-1029.398336,48,35.766413
-828.545642,48,35.80989
-968.588858,48,35.852233
-1488.117192,48,35.895693
